Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Sales per Item,Store ID
3324,Tank Top,30.0,7/6/2020,3.5,Credit Card,52.0,2.0
3878,Tank Top,30.0,8/2/2020,3.5,Debit Card,62.0,7.0
3480,Leggings,30.0,8/4/2021,3.4,Credit Card,22.0,1.0
3184,Leggings,30.0,8/26/2021,2.4,Credit Card,58.0,2.0
4378,Leggings,30.0,8/2/2023,3.1,Credit Card,23.0,6.0
3256,Leggings,30.0,7/2/2020,4.2,Debit Card,47.0,3.0
3150,Tank Top,30.0,7/20/2020,2.8,Cash,15.0,10.0
4821,Tank Top,30.0,8/7/2021,4.6,Credit Card,61.0,7.0
4539,Tank Top,30.0,8/3/2023,4.1,Debit Card,70.0,2.0
4290,Tunic,30.0,10/14/2019,1.3,Credit Card,12.0,10.0
3944,Tunic,30.0,11/24/2020,1.5,Online Payment,42.0,2.0
4492,Tank Top,30.0,7/12/2021,1.6,Debit Card,33.0,2.0
4871,Tunic,30.0,11/23/2023,4.8,Debit Card,45.0,5.0
3679,Leggings,30.0,7/11/2019,3.8,Online Payment,47.0,10.0
3241,Tank Top,30.0,7/28/2022,4.1,Online Payment,45.0,6.0
3382,Leggings,30.0,8/13/2023,2.8,Cash,55.0,5.0
3320,Tank Top,30.0,8/12/2019,2.2,Credit Card,42.0,5.0
3062,Leggings,30.0,8/28/2019,1.1,Debit Card,49.0,8.0
3618,Tank Top,30.0,8/8/2022,3.9,Debit Card,32.0,8.0
4285,Leggings,30.0,6/1/2023,3.8,Debit Card,53.0,2.0
4108,Tunic,30.0,9/26/2019,4.1,Debit Card,23.0,1.0
3921,Leggings,30.0,8/25/2020,2.5,Online Payment,23.0,9.0
3968,Tank Top,30.0,8/9/2021,1.1,Debit Card,44.0,2.0
3101,Leggings,30.0,8/17/2022,3.0,Online Payment,40.0,4.0
4272,Leggings,30.0,6/20/2019,4.3,Cash,25.0,7.0
4818,Leggings,30.0,7/22/2021,2.6,Debit Card,16.0,4.0
4044,Tank Top,30.0,6/13/2023,2.0,Credit Card,19.0,9.0
3498,Tank Top,30.0,8/19/2021,1.3,Credit Card,48.0,3.0
3489,Tank Top,30.0,8/13/2022,4.9,Debit Card,24.0,7.0
4454,Tank Top,30.0,7/12/2022,1.9,Debit Card,48.0,9.0
4915,Tank Top,30.0,7/3/2019,4.0,Debit Card,34.0,8.0
3085,Leggings,30.0,8/20/2020,4.4,Online Payment,52.0,3.0
4436,Leggings,30.0,7/4/2021,3.6,Credit Card,18.0,7.0
4735,Tunic,30.0,9/7/2023,2.5,Credit Card,31.0,9.0
4681,Tunic,30.0,9/15/2020,4.9,Online Payment,68.0,10.0
4563,Tank Top,30.0,8/24/2021,2.8,Online Payment,31.0,8.0
4789,Leggings,30.0,7/15/2022,3.3,Credit Card,64.0,3.0
3052,Leggings,30.0,7/15/2023,1.4,Cash,79.0,2.0
4744,Tunic,30.0,9/20/2023,4.7,Credit Card,50.0,8.0
4400,Tank Top,30.0,7/20/2023,3.1,Cash,63.0,10.0
4051,Tank Top,30.0,6/21/2021,2.7,Debit Card,19.0,9.0
4427,Leggings,30.0,7/2/2019,4.8,Debit Card,18.0,8.0
3340,Tank Top,30.0,8/5/2020,2.9,Online Payment,46.0,4.0
3688,Tunic,30.0,10/3/2019,3.7,Debit Card,44.0,3.0
4642,Leggings,30.0,7/26/2023,4.4,Online Payment,34.0,3.0
3384,Tank Top,30.0,7/5/2021,4.5,Online Payment,21.0,8.0
3883,Tank Top,30.0,8/10/2022,1.4,Credit Card,15.0,5.0
4936,Tank Top,30.0,7/5/2022,2.3,Online Payment,39.0,8.0
4003,Tank Top,30.0,7/24/2022,2.6,Online Payment,62.0,9.0
4196,Leggings,30.0,8/27/2021,3.7,Credit Card,84.0,2.0
4071,Tank Top,30.0,7/3/2023,1.9,Credit Card,30.0,10.0
4352,Leggings,30.0,5/25/2020,4.4,Debit Card,12.0,2.0
3165,Tunic,30.0,9/17/2020,2.9,Debit Card,16.0,8.0
4467,Tank Top,30.0,8/26/2022,4.6,Online Payment,41.0,1.0
3746,Tank Top,30.0,8/10/2022,4.6,Debit Card,44.0,3.0
3725,Leggings,30.0,7/9/2019,2.4,Debit Card,36.0,3.0
4079,Tank Top,30.0,8/1/2020,1.4,Online Payment,16.0,1.0
4808,Tank Top,30.0,8/13/2022,3.7,Debit Card,73.0,2.0
3323,Tunic,30.0,9/9/2022,4.6,Credit Card,28.0,3.0
3312,Tank Top,30.0,8/1/2019,4.6,Credit Card,53.0,10.0
3981,Tunic,30.0,11/4/2022,3.2,Online Payment,71.0,3.0
3023,Leggings,30.0,8/17/2023,3.7,Credit Card,35.0,6.0
4627,Tank Top,30.0,8/19/2020,3.5,Credit Card,40.0,2.0
3111,Tunic,30.0,9/8/2021,2.1,Credit Card,69.0,7.0
4766,Tank Top,30.0,8/14/2022,2.2,Credit Card,58.0,5.0
3229,Leggings,30.0,8/10/2022,2.6,Credit Card,40.0,5.0
3133,Leggings,30.0,7/6/2023,3.5,Online Payment,47.0,9.0
3888,Tunic,30.0,10/23/2019,1.1,Credit Card,33.0,1.0
3130,Tank Top,30.0,7/23/2021,3.1,Cash,19.0,5.0
3460,Tank Top,30.0,7/23/2021,1.6,Online Payment,58.0,8.0
3334,Leggings,30.0,8/15/2022,2.4,Debit Card,42.0,9.0
4680,Tank Top,30.0,7/14/2023,4.5,Debit Card,72.0,1.0
3538,Tank Top,30.0,7/12/2020,3.8,Cash,30.0,4.0
3208,Tank Top,30.0,7/9/2019,4.2,Debit Card,71.0,4.0
4595,Tank Top,30.0,7/20/2021,2.3,Cash,32.0,6.0
4875,Leggings,30.0,7/25/2023,2.8,Online Payment,26.0,5.0
4964,Tank Top,30.0,8/13/2019,1.5,Online Payment,45.0,5.0
3411,Tank Top,30.0,7/10/2019,2.5,Cash,33.0,6.0
3034,Tank Top,30.0,7/28/2020,2.3,Cash,48.0,7.0
4508,Tank Top,30.0,7/13/2020,1.4,Cash,30.0,9.0
4085,Leggings,30.0,3/8/2021,1.6,Online Payment,37.0,5.0
4167,Tank Top,30.0,6/23/2020,4.9,Online Payment,47.0,6.0
4878,Tank Top,30.0,8/14/2023,3.4,Debit Card,60.0,6.0
3471,Tank Top,30.0,6/23/2021,4.8,Online Payment,50.0,10.0
3695,Leggings,30.0,7/20/2022,1.4,Debit Card,27.0,5.0
4610,Leggings,30.0,7/22/2019,4.6,Cash,48.0,6.0
4780,Leggings,30.0,5/11/2019,3.7,Online Payment,37.0,10.0
3733,Tank Top,30.0,8/24/2020,4.8,Credit Card,41.0,4.0
3065,Tunic,30.0,10/9/2020,4.8,Debit Card,19.0,6.0
4990,Tank Top,30.0,8/8/2021,1.5,Debit Card,63.0,1.0
4194,Tank Top,30.0,6/21/2021,1.2,Online Payment,26.0,4.0
3623,Tank Top,29.0,7/25/2022,4.0,Online Payment,18.0,9.0
3171,Leggings,29.0,8/3/2020,1.6,Cash,69.0,6.0
4582,Tank Top,29.0,8/18/2022,3.3,Credit Card,16.0,2.0
4088,Leggings,29.0,7/2/2019,3.2,Cash,19.0,5.0
3657,Tank Top,29.0,7/23/2020,2.9,Online Payment,19.0,5.0
3122,Tank Top,29.0,8/7/2020,2.3,Credit Card,46.0,6.0
3160,Tank Top,29.0,7/11/2020,1.4,Debit Card,39.0,5.0
4287,Leggings,29.0,8/21/2022,5.0,Debit Card,44.0,3.0
4709,Tank Top,29.0,8/17/2021,4.2,Online Payment,20.0,2.0
3049,Leggings,29.0,5/6/2021,1.0,Credit Card,61.0,6.0
3141,Leggings,29.0,7/6/2022,2.9,Debit Card,42.0,3.0
4445,Leggings,29.0,7/22/2020,3.2,Cash,44.0,1.0
4906,Tank Top,29.0,6/14/2023,1.2,Cash,83.0,6.0
3540,Tank Top,29.0,7/10/2021,2.4,Credit Card,53.0,6.0
4971,Leggings,29.0,5/15/2023,2.9,Cash,62.0,3.0
3746,Tank Top,29.0,8/3/2019,1.0,Credit Card,47.0,8.0
4913,Tank Top,29.0,6/17/2020,4.2,Online Payment,35.0,3.0
3794,Leggings,29.0,8/25/2022,2.4,Cash,41.0,1.0
3222,Tank Top,29.0,6/20/2022,1.4,Cash,31.0,1.0
3646,Leggings,29.0,8/14/2023,1.1,Credit Card,75.0,5.0
3368,Tank Top,29.0,7/18/2023,3.1,Debit Card,37.0,9.0
3441,Tank Top,29.0,8/7/2022,2.2,Cash,32.0,10.0
4259,Tank Top,29.0,6/6/2020,2.4,Credit Card,67.0,9.0
4311,Tank Top,29.0,7/8/2019,2.5,Credit Card,50.0,8.0
3522,Leggings,29.0,3/10/2022,4.3,Cash,23.0,5.0
3681,Tank Top,29.0,7/14/2020,4.8,Cash,17.0,10.0
3138,Tunic,29.0,4/27/2022,3.6,Debit Card,31.0,9.0
3012,Leggings,29.0,7/27/2023,1.2,Online Payment,33.0,1.0
4167,Leggings,29.0,8/10/2020,2.3,Online Payment,47.0,10.0
3449,Tank Top,29.0,6/7/2021,2.1,Credit Card,62.0,1.0
4404,Tunic,29.0,9/23/2021,2.2,Debit Card,23.0,2.0
3766,Tank Top,29.0,7/18/2019,2.7,Debit Card,49.0,2.0
3026,Tank Top,29.0,6/27/2020,4.8,Debit Card,51.0,5.0
4378,Tank Top,29.0,8/11/2020,2.4,Credit Card,30.0,8.0
3288,Tank Top,29.0,8/22/2019,2.9,Cash,21.0,1.0
4861,Leggings,29.0,3/10/2020,4.6,Cash,41.0,2.0
4990,Tank Top,29.0,8/10/2022,2.8,Online Payment,57.0,1.0
4076,Leggings,29.0,6/14/2023,1.8,Online Payment,59.0,5.0
3510,Tank Top,29.0,7/7/2023,1.6,Cash,44.0,6.0
3957,Tank Top,29.0,8/3/2021,4.4,Cash,64.0,5.0
4214,Tunic,29.0,9/13/2021,2.9,Online Payment,18.0,4.0
4319,Tank Top,29.0,8/26/2023,1.7,Credit Card,28.0,8.0
3157,Tank Top,29.0,6/5/2020,1.3,Cash,24.0,2.0
4248,Tank Top,29.0,6/21/2021,2.8,Online Payment,21.0,1.0
3247,Tank Top,29.0,7/21/2022,3.8,Credit Card,33.0,9.0
4012,Leggings,29.0,4/3/2023,4.7,Credit Card,44.0,10.0
3827,Leggings,29.0,8/20/2019,3.0,Debit Card,51.0,3.0
3558,Tank Top,29.0,8/10/2021,2.0,Debit Card,60.0,3.0
4414,Leggings,29.0,8/26/2022,2.8,Cash,57.0,9.0
4075,Tank Top,29.0,7/17/2023,1.2,Debit Card,29.0,10.0
3099,Tank Top,29.0,6/2/2019,4.9,Debit Card,47.0,4.0
4203,Leggings,29.0,5/26/2020,3.2,Cash,30.0,10.0
3785,Tank Top,29.0,7/24/2020,3.3,Online Payment,27.0,10.0
3010,Tunic,29.0,9/9/2021,1.4,Cash,74.0,1.0
4538,Leggings,29.0,7/10/2020,3.8,Online Payment,69.0,2.0
4613,Tank Top,29.0,8/27/2021,3.0,Debit Card,49.0,9.0
3344,Leggings,29.0,8/26/2022,1.9,Debit Card,60.0,10.0
3405,Tank Top,29.0,6/22/2021,2.5,Credit Card,52.0,9.0
3883,Tank Top,29.0,8/19/2022,2.1,Debit Card,38.0,2.0
3086,Leggings,29.0,8/16/2022,2.1,Credit Card,64.0,10.0
3009,Tank Top,29.0,7/17/2023,2.5,Online Payment,67.0,3.0
4790,Tank Top,29.0,8/7/2020,4.1,Online Payment,24.0,6.0
3558,Tunic,29.0,9/22/2022,1.9,Cash,54.0,2.0
4344,Tank Top,29.0,7/24/2021,1.9,Online Payment,48.0,2.0
4867,Leggings,29.0,6/18/2021,4.0,Cash,44.0,10.0
4749,Leggings,29.0,4/1/2021,1.8,Online Payment,45.0,2.0
3022,Tunic,29.0,9/16/2021,2.9,Cash,40.0,7.0
4564,Tank Top,29.0,8/7/2022,4.1,Credit Card,44.0,3.0
4454,Leggings,29.0,3/3/2022,4.4,Debit Card,70.0,8.0
3038,Tunic,29.0,9/21/2021,1.5,Online Payment,69.0,9.0
3946,Tank Top,29.0,8/3/2020,2.4,Cash,53.0,4.0
3344,Tunic,29.0,11/24/2021,3.9,Online Payment,51.0,4.0
4822,Tank Top,29.0,8/5/2022,4.3,Credit Card,28.0,8.0
3074,Tank Top,29.0,8/4/2020,4.2,Cash,59.0,6.0
3113,Tank Top,29.0,6/18/2020,1.1,Cash,54.0,1.0
3851,Leggings,29.0,8/20/2020,5.0,Cash,44.0,5.0
4731,Tank Top,29.0,7/2/2022,3.5,Online Payment,50.0,4.0
3931,Leggings,29.0,7/12/2022,1.9,Debit Card,55.0,7.0
3054,Leggings,29.0,8/10/2019,4.2,Debit Card,60.0,2.0
4948,Tank Top,29.0,7/8/2019,3.6,Cash,24.0,7.0
4726,Tank Top,29.0,6/14/2019,1.9,Online Payment,13.0,9.0
3179,Tank Top,29.0,8/10/2020,1.4,Debit Card,40.0,8.0
4261,Tank Top,29.0,7/1/2021,4.3,Credit Card,30.0,2.0
4907,Tunic,29.0,9/13/2021,4.1,Credit Card,36.0,6.0
3179,Tank Top,29.0,8/14/2021,2.7,Credit Card,78.0,7.0
3171,Leggings,29.0,8/11/2022,2.3,Cash,20.0,2.0
4117,Tank Top,29.0,7/17/2023,2.1,Cash,46.0,5.0
4366,Tank Top,29.0,7/6/2022,3.0,Cash,14.0,8.0
4495,Tank Top,29.0,7/25/2019,2.3,Debit Card,32.0,6.0
3070,Leggings,29.0,8/11/2021,2.4,Debit Card,22.0,7.0
4223,Leggings,29.0,7/28/2021,1.7,Online Payment,70.0,9.0
3072,Tank Top,29.0,7/28/2020,2.0,Credit Card,19.0,9.0
3011,Tank Top,29.0,7/18/2021,4.3,Credit Card,52.0,3.0
4770,Tank Top,29.0,8/11/2019,5.0,Debit Card,61.0,5.0
3113,Tank Top,29.0,8/26/2021,1.8,Credit Card,11.0,2.0
4864,Leggings,29.0,7/13/2020,4.5,Online Payment,51.0,8.0
4019,Tank Top,29.0,6/11/2020,3.9,Cash,57.0,8.0
4478,Tank Top,29.0,7/8/2022,1.7,Debit Card,56.0,3.0
3053,Tank Top,29.0,8/28/2020,1.9,Credit Card,30.0,4.0
4788,Tunic,29.0,10/2/2022,3.5,Credit Card,22.0,4.0
4080,Pajamas,29.0,9/22/2023,2.4,Credit Card,,
4120,Tie,29.0,2/12/2023,1.9,Credit Card,,
3995,Sun Hat,29.0,5/17/2023,3.9,Cash,,
4105,Polo Shirt,29.0,3/29/2023,2.8,Cash,,
4014,Loafers,29.0,7/24/2023,4.3,Cash,,
4084,Blazer,29.0,10/29/2022,2.3,Credit Card,,
4040,Polo Shirt,29.0,9/27/2023,4.6,Cash,,
4059,Polo Shirt,29.0,5/21/2023,1.8,Credit Card,,
4026,Tank Top,29.0,4/30/2023,3.8,Credit Card,,
4086,Gloves,29.0,8/7/2023,1.3,Credit Card,,
4062,Pants,29.0,3/27/2023,2.9,Cash,,
4015,Jumpsuit,29.0,9/22/2023,4.7,Cash,,
3986,Jacket,29.0,3/14/2023,2.0,Cash,,
4083,Socks,29.0,7/2/2023,2.4,Credit Card,,
4083,Hoodie,29.0,8/9/2023,2.4,Credit Card,,
3984,Trench Coat,29.0,7/14/2023,3.5,Cash,,
4029,Camisole,29.0,5/5/2023,1.3,Credit Card,,
4065,Leggings,29.0,4/18/2023,1.8,Credit Card,,
4435,Tank Top,29.0,6/10/2021,5.0,Online Payment,58.0,3.0
4068,Leggings,29.0,7/16/2021,3.9,Cash,58.0,4.0
3577,Tank Top,29.0,7/26/2022,4.5,Debit Card,26.0,7.0
4263,Leggings,29.0,7/25/2023,2.7,Online Payment,20.0,2.0
3152,Tunic,29.0,10/4/2023,2.9,Debit Card,23.0,5.0
3716,Tank Top,29.0,7/17/2020,2.7,Debit Card,18.0,4.0
3053,Tank Top,29.0,7/15/2023,4.1,Online Payment,50.0,2.0
4747,Leggings,29.0,7/19/2021,1.9,Online Payment,51.0,1.0
3189,Leggings,29.0,6/18/2019,4.3,Debit Card,71.0,4.0
3120,Tank Top,29.0,7/14/2021,4.9,Credit Card,34.0,4.0
4905,Tunic,29.0,4/5/2021,3.1,Online Payment,71.0,6.0
4892,Leggings,29.0,7/12/2021,3.5,Debit Card,17.0,1.0
3832,Leggings,29.0,7/6/2022,3.3,Cash,66.0,10.0
3264,Leggings,29.0,8/15/2019,2.7,Cash,47.0,3.0
4827,Tank Top,29.0,8/5/2019,3.7,Online Payment,44.0,3.0
4622,Tunic,29.0,10/26/2020,1.1,Online Payment,37.0,9.0
3907,Tank Top,29.0,6/15/2021,3.8,Debit Card,26.0,4.0
3172,Tank Top,29.0,8/27/2023,3.1,Cash,27.0,8.0
3191,Leggings,29.0,7/1/2019,3.6,Credit Card,55.0,3.0
3130,Tank Top,29.0,6/14/2021,3.9,Credit Card,38.0,10.0
3095,Tunic,29.0,10/4/2022,4.0,Online Payment,16.0,6.0
4738,Tank Top,29.0,8/24/2023,3.2,Cash,19.0,1.0
3041,Tank Top,29.0,7/10/2023,2.6,Online Payment,39.0,4.0
3033,Tank Top,29.0,7/9/2021,4.1,Cash,78.0,9.0
3961,Tank Top,29.0,6/27/2022,1.8,Credit Card,34.0,1.0
4447,Tank Top,29.0,6/24/2019,4.3,Cash,47.0,6.0
4023,Tank Top,29.0,8/9/2021,3.7,Credit Card,38.0,8.0
4651,Leggings,29.0,8/22/2019,4.5,Online Payment,24.0,5.0
4963,Tunic,29.0,10/15/2019,4.5,Credit Card,66.0,7.0
4227,Tank Top,29.0,8/14/2020,1.4,Online Payment,15.0,4.0
4777,Leggings,29.0,4/8/2020,2.3,Online Payment,44.0,6.0
3555,Leggings,29.0,5/8/2020,1.5,Credit Card,68.0,10.0
3335,Tank Top,29.0,7/2/2019,3.8,Online Payment,59.0,4.0
3436,Leggings,29.0,7/5/2020,3.6,Debit Card,50.0,10.0
3453,Tank Top,29.0,7/27/2020,1.1,Online Payment,32.0,3.0
3341,Leggings,29.0,8/4/2022,1.8,Credit Card,32.0,7.0
3800,Leggings,29.0,3/11/2019,2.8,Debit Card,15.0,5.0
4002,Tunic,29.0,11/1/2020,4.0,Credit Card,64.0,1.0
3023,Tank Top,29.0,7/28/2022,4.7,Cash,65.0,10.0
4933,Tank Top,29.0,8/21/2019,2.8,Debit Card,11.0,10.0
4563,Leggings,29.0,7/1/2019,4.9,Debit Card,44.0,5.0
4662,Tank Top,29.0,7/20/2020,1.7,Credit Card,12.0,2.0
3192,Tank Top,29.0,6/15/2022,2.4,Debit Card,38.0,3.0
4576,Leggings,29.0,8/21/2023,1.6,Debit Card,37.0,8.0
4801,Tank Top,29.0,7/14/2020,4.2,Credit Card,59.0,8.0
4603,Tank Top,29.0,8/17/2021,2.7,Cash,34.0,3.0
3162,Tunic,29.0,9/2/2023,4.4,Cash,48.0,2.0
3175,Leggings,29.0,7/8/2020,1.5,Credit Card,62.0,8.0
3076,Tunic,29.0,9/24/2021,3.9,Cash,57.0,1.0
3086,Tank Top,29.0,7/20/2021,3.6,Cash,37.0,10.0
3850,Tank Top,29.0,7/23/2021,2.4,Debit Card,50.0,6.0
4937,Tank Top,29.0,6/10/2021,3.5,Online Payment,30.0,5.0
4166,Leggings,29.0,8/19/2021,3.8,Cash,50.0,1.0
3132,Tank Top,29.0,7/21/2021,3.4,Credit Card,29.0,5.0
4028,Tank Top,29.0,7/15/2019,4.5,Cash,50.0,9.0
3752,Tank Top,29.0,7/2/2020,3.4,Debit Card,17.0,9.0
3198,Tank Top,29.0,6/13/2022,1.5,Debit Card,45.0,9.0
3122,Tank Top,29.0,7/8/2023,1.3,Online Payment,36.0,2.0
3876,Leggings,29.0,5/19/2019,2.2,Online Payment,48.0,4.0
3583,Tank Top,29.0,7/19/2020,3.4,Debit Card,64.0,5.0
4066,Leggings,29.0,7/17/2023,3.0,Debit Card,49.0,6.0
4004,Tunic,29.0,9/22/2021,3.6,Debit Card,67.0,3.0
4578,Leggings,29.0,8/5/2021,4.2,Online Payment,25.0,1.0
3708,Tunic,29.0,9/12/2020,4.5,Cash,68.0,4.0
4074,Leggings,29.0,7/28/2020,2.7,Cash,66.0,4.0
4807,Tank Top,29.0,8/3/2022,2.3,Online Payment,41.0,6.0
4562,Leggings,29.0,7/20/2022,4.5,Debit Card,49.0,7.0
3792,Tank Top,29.0,7/7/2020,4.9,Credit Card,13.0,3.0
4863,Leggings,29.0,5/12/2021,4.4,Debit Card,23.0,4.0
3150,Tank Top,29.0,8/28/2019,2.1,Debit Card,64.0,9.0
3117,Tank Top,29.0,8/13/2020,1.0,Debit Card,54.0,3.0
4848,Leggings,29.0,8/10/2023,3.8,Credit Card,21.0,5.0
3013,Tunic,29.0,11/8/2019,2.4,Online Payment,62.0,3.0
3083,Tunic,29.0,11/8/2022,4.4,Debit Card,29.0,1.0
4213,Leggings,29.0,6/13/2022,3.4,Debit Card,28.0,5.0
3216,Tank Top,29.0,8/7/2023,4.8,Credit Card,14.0,2.0
3221,Tank Top,29.0,6/13/2019,5.0,Cash,39.0,9.0
3226,Tunic,29.0,10/5/2020,1.8,Online Payment,73.0,6.0
4249,Tank Top,29.0,8/25/2020,2.9,Cash,35.0,3.0
3337,Tank Top,29.0,8/18/2020,3.4,Online Payment,42.0,9.0
4139,Tunic,29.0,10/20/2021,2.8,Credit Card,30.0,8.0
3356,Leggings,29.0,8/25/2022,1.7,Debit Card,55.0,2.0
4698,Leggings,29.0,7/4/2019,5.0,Online Payment,26.0,7.0
4707,Leggings,29.0,6/6/2022,2.8,Credit Card,53.0,7.0
3307,Tank Top,29.0,8/27/2022,4.8,Online Payment,22.0,8.0
4486,Tank Top,29.0,6/7/2022,3.3,Credit Card,53.0,9.0
3776,Tank Top,29.0,8/20/2021,1.7,Online Payment,75.0,5.0
4961,Tank Top,29.0,6/2/2021,3.0,Cash,16.0,9.0
3555,Leggings,29.0,8/23/2023,4.2,Credit Card,47.0,3.0
3065,Tank Top,29.0,7/9/2019,2.2,Online Payment,55.0,7.0
4601,Leggings,29.0,8/9/2020,3.9,Cash,26.0,9.0
4874,Leggings,29.0,8/24/2023,2.2,Credit Card,56.0,6.0
3015,Tunic,28.0,10/3/2019,1.5,Credit Card,22.0,10.0
4028,Tank Top,28.0,8/25/2020,1.9,Online Payment,33.0,6.0
3373,Tunic,28.0,9/22/2021,4.2,Online Payment,30.0,1.0
4967,Leggings,28.0,8/1/2023,3.1,Cash,10.0,8.0
3213,Tank Top,28.0,8/15/2023,2.7,Debit Card,39.0,9.0
3364,Tunic,28.0,9/3/2020,1.7,Debit Card,23.0,1.0
3812,Tank Top,28.0,7/9/2020,1.1,Online Payment,22.0,5.0
4327,Tank Top,28.0,8/22/2021,2.4,Online Payment,74.0,5.0
3049,Leggings,28.0,8/9/2022,1.1,Online Payment,49.0,5.0
4528,Tank Top,28.0,7/23/2023,1.1,Credit Card,53.0,4.0
3867,Leggings,28.0,7/20/2020,1.5,Debit Card,66.0,10.0
3007,Tank Top,28.0,6/16/2021,2.2,Online Payment,62.0,3.0
3981,Tank Top,28.0,8/17/2020,4.7,Cash,45.0,7.0
4320,Tank Top,28.0,8/5/2022,4.1,Credit Card,69.0,3.0
3122,Tank Top,28.0,7/23/2022,2.0,Online Payment,51.0,3.0
3162,Tank Top,28.0,8/16/2023,2.3,Credit Card,21.0,5.0
3689,Tank Top,28.0,7/24/2020,1.2,Online Payment,63.0,8.0
3840,Tank Top,28.0,8/2/2021,2.5,Cash,38.0,6.0
3134,Tank Top,28.0,8/6/2020,3.0,Online Payment,53.0,9.0
3728,Tank Top,28.0,8/22/2021,1.5,Credit Card,18.0,4.0
3865,Leggings,28.0,8/25/2022,2.0,Debit Card,62.0,9.0
3760,Leggings,28.0,6/25/2019,3.8,Credit Card,31.0,4.0
3575,Leggings,28.0,8/22/2019,3.9,Credit Card,29.0,1.0
4626,Leggings,28.0,6/12/2021,2.1,Online Payment,14.0,2.0
3796,Leggings,28.0,7/8/2021,4.3,Cash,42.0,2.0
4435,Tank Top,28.0,7/19/2022,3.5,Credit Card,28.0,1.0
3660,Tank Top,28.0,7/24/2019,3.9,Debit Card,45.0,1.0
4121,Tunic,28.0,9/23/2019,2.5,Credit Card,16.0,5.0
3071,Tank Top,28.0,8/21/2019,2.1,Cash,7.0,9.0
4471,Tank Top,28.0,7/13/2021,4.8,Online Payment,14.0,2.0
3155,Leggings,28.0,7/8/2021,4.2,Credit Card,45.0,4.0
3239,Tunic,28.0,10/8/2022,1.0,Debit Card,59.0,6.0
4142,Leggings,28.0,8/8/2022,1.0,Credit Card,17.0,10.0
4349,Tunic,28.0,10/26/2020,4.5,Online Payment,19.0,5.0
3500,Tank Top,28.0,7/8/2023,3.9,Debit Card,51.0,1.0
3124,Tank Top,28.0,6/10/2020,1.7,Online Payment,16.0,4.0
3386,Leggings,28.0,6/25/2022,4.7,Cash,48.0,8.0
4668,Tank Top,28.0,8/9/2022,4.4,Cash,46.0,9.0
3076,Tank Top,28.0,8/21/2023,4.5,Online Payment,16.0,4.0
3707,Tank Top,28.0,7/11/2019,1.4,Cash,20.0,6.0
3187,Tank Top,28.0,6/12/2023,4.3,Credit Card,39.0,4.0
4307,Leggings,28.0,7/23/2022,3.8,Debit Card,50.0,8.0
3039,Tank Top,28.0,8/24/2023,3.0,Debit Card,18.0,2.0
4255,Tank Top,28.0,6/8/2020,1.0,Online Payment,48.0,7.0
3402,Leggings,28.0,7/1/2019,2.2,Online Payment,32.0,10.0
3153,Leggings,28.0,8/8/2020,3.5,Cash,14.0,5.0
3450,Leggings,28.0,7/18/2020,1.2,Online Payment,50.0,6.0
3927,Tank Top,28.0,8/6/2019,2.4,Credit Card,36.0,9.0
4648,Tank Top,28.0,6/15/2020,2.0,Cash,53.0,10.0
3630,Tunic,28.0,11/18/2019,3.1,Debit Card,80.0,5.0
3610,Leggings,28.0,6/8/2021,2.9,Online Payment,65.0,10.0
3351,Tunic,28.0,11/9/2023,2.2,Cash,27.0,2.0
4717,Tank Top,28.0,8/9/2023,3.0,Online Payment,44.0,8.0
3534,Tank Top,28.0,8/15/2019,4.3,Credit Card,44.0,7.0
4232,Leggings,28.0,8/20/2019,1.6,Online Payment,33.0,10.0
3120,Tank Top,28.0,7/17/2021,4.4,Debit Card,43.0,4.0
3328,Leggings,28.0,7/4/2022,1.9,Credit Card,53.0,3.0
3080,Leggings,28.0,7/18/2023,4.9,Credit Card,20.0,8.0
3035,Leggings,28.0,7/15/2021,4.1,Debit Card,51.0,9.0
3280,Tank Top,28.0,8/20/2022,2.4,Online Payment,68.0,7.0
3167,Tank Top,28.0,6/1/2023,1.3,Cash,28.0,2.0
3951,Leggings,28.0,7/9/2019,1.9,Debit Card,62.0,6.0
4094,Leggings,28.0,8/8/2021,2.7,Credit Card,60.0,3.0
3000,Tunic,28.0,10/16/2023,4.9,Online Payment,14.0,5.0
4557,Tank Top,28.0,6/28/2023,1.1,Credit Card,45.0,6.0
4758,Leggings,28.0,8/22/2019,4.1,Online Payment,11.0,6.0
4397,Tunic,28.0,11/3/2020,3.8,Cash,20.0,5.0
4487,Tank Top,28.0,8/10/2020,2.0,Credit Card,18.0,3.0
3163,Tank Top,28.0,7/21/2022,3.1,Cash,23.0,5.0
3039,Tank Top,28.0,8/2/2023,2.5,Credit Card,37.0,10.0
3558,Leggings,28.0,8/1/2021,1.7,Debit Card,20.0,1.0
3174,Tank Top,28.0,8/1/2023,3.9,Debit Card,43.0,10.0
4212,Tank Top,28.0,7/15/2021,4.3,Cash,60.0,5.0
3751,Leggings,28.0,8/16/2023,4.7,Credit Card,59.0,5.0
3888,Tunic,28.0,9/26/2020,2.9,Credit Card,39.0,3.0
3556,Leggings,28.0,8/10/2022,2.5,Cash,27.0,6.0
4541,Tunic,28.0,9/18/2019,2.6,Online Payment,38.0,1.0
